TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315995810.83169025,00000000-0000-0000-0000-000000000000,AV,2759.6174743315332,1237.26833048726,PIT
315995810.83169025,00000000-0000-0000-0000-000000217745,AGENT,2782.066812038471,1258.8442153133608,PIT
315995810.83169025,00000000-0000-0000-0000-000000218032,OTHERS,2741.9589055638016,1217.3143303908819,PIT
315995810.83169025,00000000-0000-0000-0000-000000218047,OTHERS,2797.7602631254804,1268.6795255101656,PIT
315995810.83169025,00000000-0000-0000-0000-000000218065,OTHERS,2775.634785739228,1248.663058543434,PIT
315995810.83169025,00000000-0000-0000-0000-000000218178,OTHERS,2826.8207289484412,1306.7167400604585,PIT
315995810.83169025,00000000-0000-0000-0000-000000218068,OTHERS,2764.318681219501,1238.290446139618,PIT
315995810.83169025,00000000-0000-0000-0000-000000218139,OTHERS,2736.4814149585604,1220.3588117228214,PIT
315995810.83169025,00000000-0000-0000-0000-000000218091,OTHERS,2693.7727189968023,1181.1590264699844,PIT
315995810.83169025,00000000-0000-0000-0000-000000218162,OTHERS,2818.0696918796266,1290.8541833055438,PIT
315995810.83169025,00000000-0000-0000-0000-000000218081,OTHERS,2787.115604106844,1259.4733282530187,PIT
315995810.9381055,00000000-0000-0000-0000-000000000000,AV,2760.456771016614,1238.0451326496527,PIT
315995810.9381055,00000000-0000-0000-0000-000000217745,AGENT,2782.688910329467,1259.3625463005085,PIT
315995810.9381055,00000000-0000-0000-0000-000000218032,OTHERS,2743.0919145541307,1218.2773852078906,PIT
315995810.9381055,00000000-0000-0000-0000-000000218047,OTHERS,2799.127508345544,1269.8100424122244,PIT
315995810.9381055,00000000-0000-0000-0000-000000218091,OTHERS,2692.95445659406,1180.247421787754,PIT
315995810.9381055,00000000-0000-0000-0000-000000218065,OTHERS,2776.190748945277,1249.1774905640382,PIT
315995810.9381055,00000000-0000-0000-0000-000000218178,OTHERS,2826.22488084722,1305.9396978759758,PIT
315995810.9381055,00000000-0000-0000-0000-000000218068,OTHERS,2765.094109660845,1238.9989225745514,PIT
315995810.9381055,00000000-0000-0000-0000-000000218139,OTHERS,2735.938568505093,1219.9625082229127,PIT
315995810.9381055,00000000-0000-0000-0000-000000218162,OTHERS,2818.672062577909,1291.3742258393213,PIT
315995810.9381055,00000000-0000-0000-0000-000000218081,OTHERS,2787.7745432491633,1260.1767460502467,PIT
315995811.03643167,00000000-0000-0000-0000-000000000000,AV,2761.2518987185163,1238.784192559528,PIT
315995811.03643167,00000000-0000-0000-0000-000000217745,AGENT,2783.2624643254308,1259.8829326976245,PIT
315995811.03643167,00000000-0000-0000-0000-000000218032,OTHERS,2744.0003240810865,1219.1121203780388,PIT
315995811.03643167,00000000-0000-0000-0000-000000218047,OTHERS,2799.776003923372,1270.3141223568366,PIT
315995811.03643167,00000000-0000-0000-0000-000000218091,OTHERS,2691.736467495997,1179.6320730370805,PIT
315995811.03643167,00000000-0000-0000-0000-000000218065,OTHERS,2776.9232530307313,1249.8607420220371,PIT
315995811.03643167,00000000-0000-0000-0000-000000218178,OTHERS,2825.4568174175597,1305.4676868612073,PIT
315995811.03643167,00000000-0000-0000-0000-000000218068,OTHERS,2765.8540599413013,1239.6987518778678,PIT
315995811.03643167,00000000-0000-0000-0000-000000218139,OTHERS,2734.980911258465,1219.0969876102513,PIT
315995811.03643167,00000000-0000-0000-0000-000000218162,OTHERS,2819.398380888173,1291.974296218028,PIT
315995811.03643167,00000000-0000-0000-0000-000000218081,OTHERS,2788.376363122379,1260.7671809508122,PIT
315995811.1376752,00000000-0000-0000-0000-000000000000,AV,2762.0463440697386,1239.5231237919045,PIT
315995811.1376752,00000000-0000-0000-0000-000000217745,AGENT,2783.976906374261,1260.571261759505,PIT
315995811.1376752,00000000-0000-0000-0000-000000218032,OTHERS,2744.9160622842346,1220.1156075625724,PIT
315995811.1376752,00000000-0000-0000-0000-000000218047,OTHERS,2799.695803345593,1270.4343491900686,PIT
315995811.1376752,00000000-0000-0000-0000-000000218091,OTHERS,2691.1095855946023,1178.5672001034986,PIT
315995811.1376752,00000000-0000-0000-0000-000000218081,OTHERS,2789.317995960259,1261.53533797856,PIT
315995811.1376752,00000000-0000-0000-0000-000000218065,OTHERS,2777.5407447131465,1250.429159936086,PIT
315995811.1376752,00000000-0000-0000-0000-000000218178,OTHERS,2824.648329922848,1304.8459862234329,PIT
315995811.1376752,00000000-0000-0000-0000-000000218068,OTHERS,2766.638964337873,1240.423876507437,PIT
315995811.1376752,00000000-0000-0000-0000-000000218139,OTHERS,2733.977706574108,1218.1159209073708,PIT
315995811.1376752,00000000-0000-0000-0000-000000218162,OTHERS,2819.836547741296,1292.8879026120576,PIT
315995811.2445581,00000000-0000-0000-0000-000000000000,AV,2762.918633104321,1240.3352869496625,PIT
315995811.2445581,00000000-0000-0000-0000-000000217745,AGENT,2784.762732040361,1261.3293343590199,PIT
315995811.2445581,00000000-0000-0000-0000-000000218032,OTHERS,2745.9145880194933,1220.9280297155633,PIT
315995811.2445581,00000000-0000-0000-0000-000000218047,OTHERS,2800.3630678339314,1271.1681742113444,PIT
315995811.2445581,00000000-0000-0000-0000-000000218091,OTHERS,2690.112860212609,1177.6074270756915,PIT
315995811.2445581,00000000-0000-0000-0000-000000218081,OTHERS,2789.828890026047,1261.9564727667405,PIT
315995811.2445581,00000000-0000-0000-0000-000000218068,OTHERS,2767.368939441765,1241.0691307520392,PIT
315995811.2445581,00000000-0000-0000-0000-000000218139,OTHERS,2733.0936468909595,1217.3531911355722,PIT
315995811.2445581,00000000-0000-0000-0000-000000218065,OTHERS,2778.314638683337,1251.1884520529331,PIT
315995811.2445581,00000000-0000-0000-0000-000000218178,OTHERS,2824.0483248389173,1304.1999130071065,PIT
315995811.2445581,00000000-0000-0000-0000-000000218162,OTHERS,2820.7170318803082,1293.3601228964046,PIT
315995811.3485498,00000000-0000-0000-0000-000000000000,AV,2763.790487980911,1241.1464935156641,PIT
315995811.3485498,00000000-0000-0000-0000-000000217745,AGENT,2785.296121365694,1261.772432570551,PIT
315995811.3485498,00000000-0000-0000-0000-000000218032,OTHERS,2747.127707287503,1222.2568112527656,PIT
315995811.3485498,00000000-0000-0000-0000-000000218091,OTHERS,2689.1339167392152,1176.853861444624,PIT
315995811.3485498,00000000-0000-0000-0000-000000218162,OTHERS,2821.788505440575,1293.969836000707,PIT
315995811.3485498,00000000-0000-0000-0000-000000218047,OTHERS,2801.662659697718,1272.1321007376655,PIT
315995811.3485498,00000000-0000-0000-0000-000000218065,OTHERS,2778.978953704215,1251.732010560278,PIT
315995811.3485498,00000000-0000-0000-0000-000000218178,OTHERS,2823.4649234043345,1303.5210687002987,PIT
315995811.3485498,00000000-0000-0000-0000-000000218081,OTHERS,2790.273856545137,1262.4008503199625,PIT
315995811.3485498,00000000-0000-0000-0000-000000218068,OTHERS,2768.114506099373,1241.772389548473,PIT
315995811.3485498,00000000-0000-0000-0000-000000218139,OTHERS,2732.0465816860697,1216.474675235883,PIT
315995811.4589023,00000000-0000-0000-0000-000000000000,AV,2764.6659899994665,1241.959996695116,PIT
315995811.4589023,00000000-0000-0000-0000-000000217745,AGENT,2786.0490158408265,1262.3784781308373,PIT
315995811.4589023,00000000-0000-0000-0000-000000218032,OTHERS,2747.957656676333,1223.056225340809,PIT
315995811.4589023,00000000-0000-0000-0000-000000218091,OTHERS,2688.1129107534284,1175.9753845629805,PIT
315995811.4589023,00000000-0000-0000-0000-000000218162,OTHERS,2821.788505440575,1293.969836000707,PIT
315995811.4589023,00000000-0000-0000-0000-000000218047,OTHERS,2802.2968491370093,1272.7819041131422,PIT
315995811.4589023,00000000-0000-0000-0000-000000218193,OTHERS,2828.744808944609,1297.7768884126756,PIT
315995811.4589023,00000000-0000-0000-0000-000000218065,OTHERS,2779.7217247887047,1252.4162264561035,PIT
315995811.4589023,00000000-0000-0000-0000-000000218178,OTHERS,2822.767136816564,1302.8211907586924,PIT
315995811.4589023,00000000-0000-0000-0000-000000218081,OTHERS,2790.998764055122,1263.055786619579,PIT
315995811.4589023,00000000-0000-0000-0000-000000218189,OTHERS,2760.42374979474,1275.8956730879636,PIT
315995811.4589023,00000000-0000-0000-0000-000000218068,OTHERS,2768.900744108364,1242.4469158712864,PIT
315995811.4589023,00000000-0000-0000-0000-000000218139,OTHERS,2731.1293107970314,1215.573916069396,PIT
315995811.57384914,00000000-0000-0000-0000-000000000000,AV,2765.6152573441027,1242.8359572039715,PIT
315995811.57384914,00000000-0000-0000-0000-000000217745,AGENT,2786.852487996324,1263.1865818393426,PIT
315995811.57384914,00000000-0000-0000-0000-000000218032,OTHERS,2748.863599662393,1224.0101091154395,PIT
315995811.57384914,00000000-0000-0000-0000-000000218091,OTHERS,2687.212881577882,1174.9401945259792,PIT
315995811.57384914,00000000-0000-0000-0000-000000218162,OTHERS,2821.788505440575,1293.969836000707,PIT
315995811.57384914,00000000-0000-0000-0000-000000218047,OTHERS,2802.898288474127,1273.43609424415,PIT
315995811.57384914,00000000-0000-0000-0000-000000218193,OTHERS,2829.5419117940446,1298.3634263848855,PIT
315995811.57384914,00000000-0000-0000-0000-000000218065,OTHERS,2780.383218615848,1253.0640904383915,PIT
315995811.57384914,00000000-0000-0000-0000-000000218178,OTHERS,2821.831936374466,1302.1493925380764,PIT
315995811.57384914,00000000-0000-0000-0000-000000218081,OTHERS,2791.5301514960042,1263.4712641102315,PIT
315995811.57384914,00000000-0000-0000-0000-000000218189,OTHERS,2761.056933515625,1275.4935378787304,PIT
315995811.57384914,00000000-0000-0000-0000-000000218068,OTHERS,2769.6696846406653,1243.1516715399675,PIT
315995811.57384914,00000000-0000-0000-0000-000000218139,OTHERS,2730.106515644557,1214.582553714878,PIT
315995811.68785465,00000000-0000-0000-0000-000000000000,AV,2766.549329705696,1243.703505995976,PIT
315995811.68785465,00000000-0000-0000-0000-000000217745,AGENT,2788.311446114898,1264.4793441212555,PIT
315995811.68785465,00000000-0000-0000-0000-000000218032,OTHERS,2750.886178187155,1225.5951607227025,PIT
315995811.68785465,00000000-0000-0000-0000-000000218081,OTHERS,2792.680966179612,1264.6521705660682,PIT
315995811.68785465,00000000-0000-0000-0000-000000218068,OTHERS,2771.184898520091,1244.616276688597,PIT
315995811.68785465,00000000-0000-0000-0000-000000218139,OTHERS,2728.256817267796,1212.8660178471655,PIT
315995811.68785465,00000000-0000-0000-0000-000000218091,OTHERS,2685.421685886717,1173.0686414703882,PIT
315995811.68785465,00000000-0000-0000-0000-000000218195,OTHERS,2745.135455431716,1221.927628367483,PIT
315995811.68785465,00000000-0000-0000-0000-000000218047,OTHERS,2803.57046281788,1273.9013150351882,PIT
315995811.68785465,00000000-0000-0000-0000-000000218193,OTHERS,2829.5419117940446,1298.3634263848855,PIT
315995811.68785465,00000000-0000-0000-0000-000000218065,OTHERS,2781.6663287742736,1254.2215938950246,PIT
315995811.68785465,00000000-0000-0000-0000-000000218178,OTHERS,2820.2470082618674,1300.8354910260107,PIT
315995811.68785465,00000000-0000-0000-0000-000000218189,OTHERS,2761.438774089603,1274.9843583210934,PIT
315995811.7925502,00000000-0000-0000-0000-000000000000,AV,2767.3259177338005,1244.4237365771096,PIT
315995811.7925502,00000000-0000-0000-0000-000000217745,AGENT,2789.007459921797,1265.1206239681055,PIT
315995811.7925502,00000000-0000-0000-0000-000000218032,OTHERS,2751.6855452817144,1226.6056564975388,PIT
315995811.7925502,00000000-0000-0000-0000-000000218081,OTHERS,2793.672419961737,1265.4108501491921,PIT
315995811.7925502,00000000-0000-0000-0000-000000218068,OTHERS,2771.905271014973,1245.294030730316,PIT
315995811.7925502,00000000-0000-0000-0000-000000218139,OTHERS,2727.372640868656,1211.9347340361646,PIT
315995811.7925502,00000000-0000-0000-0000-000000218065,OTHERS,2782.1572728623437,1254.6263189996594,PIT
315995811.7925502,00000000-0000-0000-0000-000000218178,OTHERS,2819.499960811377,1300.0980546415244,PIT
315995811.7925502,00000000-0000-0000-0000-000000218197,OTHERS,2808.452236799407,1282.075175770092,PIT
315995811.7925502,00000000-0000-0000-0000-000000218047,OTHERS,2804.78828926244,1274.9577098466796,PIT
315995811.7925502,00000000-0000-0000-0000-000000218193,OTHERS,2829.5419117940446,1298.3634263848855,PIT
315995811.7925502,00000000-0000-0000-0000-000000218091,OTHERS,2684.414888112712,1172.248045286144,PIT
315995811.7925502,00000000-0000-0000-0000-000000218195,OTHERS,2746.032060211048,1222.8168634941271,PIT
315995811.7925502,00000000-0000-0000-0000-000000218189,OTHERS,2762.0653544695333,1274.1247189696385,PIT
315995811.8969667,00000000-0000-0000-0000-000000000000,AV,2768.1714672721528,1245.2105174554229,PIT
315995811.8969667,00000000-0000-0000-0000-000000217745,AGENT,2789.904206398498,1265.9288250401205,PIT
315995811.8969667,00000000-0000-0000-0000-000000218032,OTHERS,2752.7201474259637,1227.3342955032624,PIT
315995811.8969667,00000000-0000-0000-0000-000000218047,OTHERS,2805.560143883594,1275.4936122940144,PIT
315995811.8969667,00000000-0000-0000-0000-000000218081,OTHERS,2794.034217730817,1265.7599280080715,PIT
315995811.8969667,00000000-0000-0000-0000-000000218068,OTHERS,2772.394248064004,1245.7868932235099,PIT
315995811.8969667,00000000-0000-0000-0000-000000218139,OTHERS,2726.209036785756,1211.022532370825,PIT
315995811.8969667,00000000-0000-0000-0000-000000218065,OTHERS,2783.100703159298,1255.5164935635948,PIT
315995811.8969667,00000000-0000-0000-0000-000000218197,OTHERS,2808.452236799407,1282.075175770092,PIT
315995811.8969667,00000000-0000-0000-0000-000000218178,OTHERS,2818.961978086788,1299.4556120682307,PIT
315995811.8969667,00000000-0000-0000-0000-000000218091,OTHERS,2683.1080708744407,1171.2051031541234,PIT
315995811.8969667,00000000-0000-0000-0000-000000218195,OTHERS,2746.032060211048,1222.8168634941271,PIT
315995811.8969667,00000000-0000-0000-0000-000000218189,OTHERS,2762.0653544695333,1274.1247189696385,PIT
315995811.99924004,00000000-0000-0000-0000-000000000000,AV,2769.008875261075,1245.9886050484765,PIT
315995811.99924004,00000000-0000-0000-0000-000000217745,AGENT,2790.691117942377,1266.63971366891,PIT
315995811.99924004,00000000-0000-0000-0000-000000218032,OTHERS,2753.4025342798577,1227.8601322341874,PIT
315995811.99924004,00000000-0000-0000-0000-000000218047,OTHERS,2806.2271833023165,1276.1593125658385,PIT
315995811.99924004,00000000-0000-0000-0000-000000218081,OTHERS,2794.669360492821,1266.3663880735894,PIT
315995811.99924004,00000000-0000-0000-0000-000000218068,OTHERS,2773.046036447025,1246.3941950868275,PIT
315995811.99924004,00000000-0000-0000-0000-000000218139,OTHERS,2725.375319822385,1210.1908498950709,PIT
315995811.99924004,00000000-0000-0000-0000-000000218065,OTHERS,2783.764362493112,1256.0948174443565,PIT
315995811.99924004,00000000-0000-0000-0000-000000218197,OTHERS,2810.010890777877,1283.454765596676,PIT
315995811.99924004,00000000-0000-0000-0000-000000218178,OTHERS,2818.319996188114,1298.7459928165324,PIT
315995811.99924004,00000000-0000-0000-0000-000000218091,OTHERS,2682.097089156739,1170.3818033993339,PIT
315995811.99924004,00000000-0000-0000-0000-000000218195,OTHERS,2748.049078873316,1224.691004373569,PIT
315995811.99924004,00000000-0000-0000-0000-000000218189,OTHERS,2762.0653544695333,1274.1247189696385,PIT
315995812.103054,00000000-0000-0000-0000-000000000000,AV,2769.770268351672,1246.6966711324285,PIT
315995812.103054,00000000-0000-0000-0000-000000217745,AGENT,2791.485991779457,1267.3995914352229,PIT
315995812.103054,00000000-0000-0000-0000-000000218032,OTHERS,2754.476448488125,1229.1308371352955,PIT
315995812.103054,00000000-0000-0000-0000-000000218047,OTHERS,2806.114119373289,1276.2706407439325,PIT
315995812.103054,00000000-0000-0000-0000-000000218081,OTHERS,2795.5077879191736,1267.0523506684244,PIT
315995812.103054,00000000-0000-0000-0000-000000218065,OTHERS,2784.349193465041,1256.6671146948295,PIT
315995812.103054,00000000-0000-0000-0000-000000218197,OTHERS,2810.8560852663404,1284.1089189499012,PIT
315995812.103054,00000000-0000-0000-0000-000000218178,OTHERS,2817.5614335507894,1298.0597812569372,PIT
315995812.103054,00000000-0000-0000-0000-000000218068,OTHERS,2773.7608949131745,1247.0548864877956,PIT
315995812.103054,00000000-0000-0000-0000-000000218139,OTHERS,2724.5264183077343,1209.1712898343667,PIT
315995812.103054,00000000-0000-0000-0000-000000218091,OTHERS,2681.5805999820304,1169.6031750912762,PIT
315995812.103054,00000000-0000-0000-0000-000000218195,OTHERS,2748.890232407052,1225.4376862219622,PIT
315995812.103054,00000000-0000-0000-0000-000000218189,OTHERS,2762.0653544695333,1274.1247189696385,PIT
315995812.20299065,00000000-0000-0000-0000-000000000000,AV,2770.601959642293,1247.470671246754,PIT
315995812.20299065,00000000-0000-0000-0000-000000217745,AGENT,2792.308911603825,1268.024036624519,PIT
315995812.20299065,00000000-0000-0000-0000-000000218032,OTHERS,2755.3552683084167,1229.9698754291592,PIT
315995812.20299065,00000000-0000-0000-0000-000000218047,OTHERS,2806.7560867150873,1276.7523782199746,PIT
315995812.20299065,00000000-0000-0000-0000-000000218081,OTHERS,2796.0566985301007,1267.6315996958724,PIT
315995812.20299065,00000000-0000-0000-0000-000000218091,OTHERS,2680.7289644757793,1168.5897670953184,PIT
315995812.20299065,00000000-0000-0000-0000-000000218195,OTHERS,2749.7543446453155,1226.2833122768754,PIT
315995812.20299065,00000000-0000-0000-0000-000000218065,OTHERS,2785.006256805977,1257.259724394271,PIT
315995812.20299065,00000000-0000-0000-0000-000000218197,OTHERS,2811.767351699675,1284.5917753882202,PIT
315995812.20299065,00000000-0000-0000-0000-000000218178,OTHERS,2816.4540328068047,1297.3786210336166,PIT
315995812.20299065,00000000-0000-0000-0000-000000218068,OTHERS,2774.475282523167,1247.7122387575898,PIT
315995812.20299065,00000000-0000-0000-0000-000000218139,OTHERS,2723.3457884807863,1208.3804313790504,PIT
315995812.30874765,00000000-0000-0000-0000-000000000000,AV,2771.3632728601838,1248.178648210605,PIT
315995812.30874765,00000000-0000-0000-0000-000000217745,AGENT,2792.9675993910523,1268.6629693278053,PIT
315995812.30874765,00000000-0000-0000-0000-000000218032,OTHERS,2756.044919652295,1230.6341396366631,PIT
315995812.30874765,00000000-0000-0000-0000-000000218047,OTHERS,2808.0532677503193,1277.7296552880666,PIT
315995812.30874765,00000000-0000-0000-0000-000000218081,OTHERS,2796.6819481775633,1268.1347244707194,PIT
315995812.30874765,00000000-0000-0000-0000-000000218091,OTHERS,2679.7123936449066,1167.798319864911,PIT
315995812.30874765,00000000-0000-0000-0000-000000218195,OTHERS,2750.6985785532784,1227.1195936777565,PIT
315995812.30874765,00000000-0000-0000-0000-000000218065,OTHERS,2785.6652551565385,1257.8606090312828,PIT
315995812.30874765,00000000-0000-0000-0000-000000218197,OTHERS,2812.594504257482,1285.4072129034848,PIT
315995812.30874765,00000000-0000-0000-0000-000000218178,OTHERS,2815.856667182784,1296.6497106929899,PIT
315995812.30874765,00000000-0000-0000-0000-000000218068,OTHERS,2775.3245543843523,1248.4240874189038,PIT
315995812.30874765,00000000-0000-0000-0000-000000218139,OTHERS,2722.580784827458,1207.1443312182178,PIT
315995812.4132857,00000000-0000-0000-0000-000000000000,AV,2772.1934389799158,1248.9497829853121,PIT
315995812.4132857,00000000-0000-0000-0000-000000217745,AGENT,2793.6659466866954,1269.3021270152685,PIT
315995812.4132857,00000000-0000-0000-0000-000000218032,OTHERS,2757.0639254823113,1231.281459614426,PIT
315995812.4132857,00000000-0000-0000-0000-000000218081,OTHERS,2797.285538311479,1268.6224817624502,PIT
315995812.4132857,00000000-0000-0000-0000-000000218068,OTHERS,2775.9960728049487,1249.0564245690775,PIT
315995812.4132857,00000000-0000-0000-0000-000000218139,OTHERS,2721.305129795215,1206.3928968267214,PIT
315995812.4132857,00000000-0000-0000-0000-000000218091,OTHERS,2678.7667318888484,1166.9717065691789,PIT
315995812.4132857,00000000-0000-0000-0000-000000218195,OTHERS,2750.698578561124,1227.119593684949,PIT
315995812.4132857,00000000-0000-0000-0000-000000218047,OTHERS,2808.0587642522905,1278.2050126670101,PIT
315995812.4132857,00000000-0000-0000-0000-000000218065,OTHERS,2786.207852966733,1258.31442718226,PIT
315995812.4132857,00000000-0000-0000-0000-000000218197,OTHERS,2812.594504257482,1285.4072129034848,PIT
315995812.4132857,00000000-0000-0000-0000-000000218178,OTHERS,2815.0139003999257,1295.9682416113985,PIT
315995812.52287936,00000000-0000-0000-0000-000000000000,AV,2773.016857305792,1249.7132783136108,PIT
315995812.52287936,00000000-0000-0000-0000-000000217745,AGENT,2794.455817156288,1270.0816876803372,PIT
315995812.52287936,00000000-0000-0000-0000-000000218139,OTHERS,2720.5306547045748,1205.5373101030875,PIT
315995812.52287936,00000000-0000-0000-0000-000000218202,OTHERS,2765.2129600497096,1270.9441979081148,PIT
315995812.52287936,00000000-0000-0000-0000-000000218081,OTHERS,2797.9251931936687,1269.2049520543508,PIT
315995812.52287936,00000000-0000-0000-0000-000000218047,OTHERS,2808.6385612274103,1278.6506576943366,PIT
315995812.52287936,00000000-0000-0000-0000-000000218195,OTHERS,2750.698578568968,1227.1195936921392,PIT
315995812.52287936,00000000-0000-0000-0000-000000218091,OTHERS,2678.766731896427,1166.971706576655,PIT
315995812.52287936,00000000-0000-0000-0000-000000218178,OTHERS,2814.314427963231,1295.2839539103402,PIT
315995812.52287936,00000000-0000-0000-0000-000000218065,OTHERS,2786.9072449350892,1258.9356827547335,PIT
315995812.52287936,00000000-0000-0000-0000-000000218068,OTHERS,2776.7668149903225,1249.7977374875175,PIT
315995812.52287936,00000000-0000-0000-0000-000000218197,OTHERS,2812.594504257482,1285.4072129034848,PIT
315995812.52287936,00000000-0000-0000-0000-000000218032,OTHERS,2757.881924921957,1232.1005529083445,PIT
315995812.65076244,00000000-0000-0000-0000-000000000000,AV,2773.996633279714,1250.6215563614794,PIT
315995812.65076244,00000000-0000-0000-0000-000000217745,AGENT,2795.310576246099,1270.80809399697,PIT
315995812.65076244,00000000-0000-0000-0000-000000218139,OTHERS,2719.426941250086,1204.4932686768798,PIT
315995812.65076244,00000000-0000-0000-0000-000000218202,OTHERS,2765.8388176691224,1271.4225142577122,PIT
315995812.65076244,00000000-0000-0000-0000-000000218203,OTHERS,2753.2574713982885,1229.509046775822,PIT
315995812.65076244,00000000-0000-0000-0000-000000218081,OTHERS,2798.550828349625,1269.8756537439247,PIT
315995812.65076244,00000000-0000-0000-0000-000000218047,OTHERS,2809.228897713201,1279.2676723133425,PIT
315995812.65076244,00000000-0000-0000-0000-000000218195,OTHERS,2750.698578576812,1227.1195936993308,PIT
315995812.65076244,00000000-0000-0000-0000-000000218204,OTHERS,2831.139161184711,1302.0761128238396,PIT
315995812.65076244,00000000-0000-0000-0000-000000218091,OTHERS,2678.766731904005,1166.9717065841305,PIT
315995812.65076244,00000000-0000-0000-0000-000000218178,OTHERS,2813.5598003274213,1294.4324671854981,PIT
315995812.65076244,00000000-0000-0000-0000-000000218065,OTHERS,2787.6324864900093,1259.6399163027495,PIT
315995812.65076244,00000000-0000-0000-0000-000000218068,OTHERS,2777.434808707115,1250.451925419268,PIT
